Unnamed: 0.1,Unnamed: 0,vg_image_id,vg_object_id,link_mn,link_vg,vg_obj_name,vg_domain,vg_synset,vg_same_object,vg_adequacy_mean,vg_inadequacy_type,vg_image_name,vg_cat,bbox_xywh,clusters,topname,responses,incorrect,singletons,adequacy_mean,inadequacy_type,total_responses,perc_top,H,N,domain,split,same_object,correct_responses,n_incorrect,valid_responses,"BLIP-2, greedy decode","BLIP-2, nucleus sampling decode","BLIP-2, beam search decode"
410,17089,2382784,695716,http://object-naming-amore.upf.edu//2382784_695716_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2382784.jpg,coat,clothing,overgarment.n.01,{'jacket': 1.0},1.0,{'None': 1.0},2382784.jpg,article of clothing,"[152, 69, 179, 428]","[{29: ['jacket', 'coat']}]",jacket,"{'jacket': 19, 'coat': 10}",{},"{'girl': 1, 'parka': 1, 'clothing': 1, 'spoon': 1, 'woman': 1, 't-shirt': 1}","{'jacket': 1.0, 'coat': 1.0}","{'jacket': {'None': 1.0}, 'coat': {'None': 1.0}}",29,0.6551724137931034,0.9293636260137188,2,clothing,train,"{'jacket': {'jacket': 1.0, 'coat': 1.0}, 'coat': {'jacket': 1.0, 'coat': 1.0}}",29,0,"['jacket', 'coat']",The blender,a milk carton,A blender
411,9826,2356093,823538,http://object-naming-amore.upf.edu//2356093_823538_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2356093.jpg,dress,clothing,dress.n.01,{'tennis outfit': 1.0},1.0,{'None': 1.0},2356093.jpg,article of clothing,"[118, 103, 179, 286]","[{22: ['dress', 'tennis outfit']}, {2: ['bat']}]",dress,"{'dress': 20, 'tennis outfit': 2, 'clothing': 1}",{'bat': 2},"{'tennis player': 1, 'sportswear': 1, 'girl': 1, 'outfit': 1, 'uniform': 1, 'tops': 1, 'band': 1, 'woman': 1, 'wristband': 1, 'tennis dress': 1}","{'bat': 0.0, 'dress': 1.0, 'tennis outfit': 1.0, 'clothing': 'NA'}","{'bat': {'other': 0.3, 'bounding box': 0.3, 'visual': 0.3}, 'dress': {'None': 1.0}, 'tennis outfit': {'None': 1.0}, 'clothing': 'NA'}",23,0.8695652173913043,0.6784070909375675,3,clothing,train,"{'bat': {'bat': 1.0, 'dress': 0.0, 'tennis outfit': 0.0, 'clothing': 'NA'}, 'dress': {'bat': 0.0, 'dress': 1.0, 'tennis outfit': 1.0, 'clothing': 'NA'}, 'tennis outfit': {'bat': 0.0, 'dress': 1.0, 'tennis outfit': 1.0, 'clothing': 'NA'}, 'clothing': {'bat': 'NA', 'dress': 'NA', 'tennis outfit': 'NA', 'clothing': 'NA'}}",23,2,"['dress', 'tennis', 'outfit', 'clothing']",The tennis player,A woman holding a tennis racket,A tennis racket
412,9577,2355032,2530377,http://object-naming-amore.upf.edu//2355032_2530377_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2355032.jpg,shirt,clothing,shirt.n.01,{},1.0,{'None': 1.0},2355032.jpg,article of clothing,"[163, 283, 316, 199]","[{15: ['shirt']}, {19: ['banana']}]",banana,{'banana': 19},{'shirt': 15},"{'brute': 1, 'food': 1}","{'shirt': 1.0, 'banana': 0.33}","{'shirt': {'None': 1.0}, 'banana': {'None': 0.3, 'bounding box': 0.7}}",19,1.0,0.0,1,food,train,"{'shirt': {'shirt': 1.0, 'banana': 0.0}, 'banana': {'shirt': 0.0, 'banana': 1.0}}",19,15,['banana'],The banana,a banana,banana
413,14617,2373312,733197,http://object-naming-amore.upf.edu//2373312_733197_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2373312.jpg,jacket,clothing,overgarment.n.01,"{'coat': 1.0, 'shirt': 1.0}",1.0,{'None': 1.0},2373312.jpg,article of clothing,"[136, 190, 189, 204]","[{33: ['jacket', 'shirt', 'coat']}]",jacket,"{'jacket': 26, 'shirt': 5, 'coat': 2}",{},{'black coat': 1},"{'jacket': 1.0, 'shirt': 1.0, 'coat': 1.0}","{'jacket': {'None': 1.0}, 'shirt': {'None': 1.0}, 'coat': {'None': 1.0}}",33,0.7878787878787878,0.9286040240219322,3,clothing,train,"{'jacket': {'jacket': 1.0, 'shirt': 1.0, 'coat': 1.0}, 'shirt': {'jacket': 1.0, 'shirt': 1.0, 'coat': 1.0}, 'coat': {'jacket': 1.0, 'shirt': 1.0, 'coat': 1.0}}",33,0,"['jacket', 'shirt', 'coat']",Frisbee,A frisbee,Frisbee
414,22654,2407580,277258,http://object-naming-amore.upf.edu//2407580_277258_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2407580.jpg,shirt,clothing,shirt.n.01,{},1.0,{'None': 1.0},2407580.jpg,article of clothing,"[62, 109, 148, 175]","[{9: ['tie']}, {26: ['shirt']}]",shirt,{'shirt': 26},{'tie': 9},{'man': 1},"{'tie': 0.33, 'shirt': 1.0}","{'tie': {'bounding box': 1.0}, 'shirt': {'None': 1.0}}",26,1.0,0.0,1,clothing,train,"{'tie': {'tie': 1.0, 'shirt': 0.0}, 'shirt': {'tie': 0.0, 'shirt': 1.0}}",26,9,['shirt'],The man in the blue shirt,the person in the red box,The person in the red box with the first name that comes to mind
415,3299,2326393,982356,http://object-naming-amore.upf.edu//2326393_982356_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2326393.jpg,shirt,clothing,shirt.n.01,{},1.0,{'None': 1.0},2326393.jpg,article of clothing,"[136, 267, 197, 233]","[{2: ['shoulder']}, {31: ['shirt']}]",shirt,{'shirt': 31},{'shoulder': 2},"{'jacket': 1, 'clothing': 1, 't-shirt': 1}","{'shoulder': 0.5, 'shirt': 1.0}","{'shoulder': {'bounding box': 0.7, 'None': 0.3}, 'shirt': {'None': 1.0}}",31,1.0,0.0,1,clothing,train,"{'shoulder': {'shoulder': 1.0, 'shirt': 0.0}, 'shirt': {'shoulder': 0.0, 'shirt': 1.0}}",31,2,['shirt'],A woman,A smartphone _____ [1],iphone
416,17239,2383497,1319913,http://object-naming-amore.upf.edu//2383497_1319913_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2383497.jpg,shirt,clothing,shirt.n.01,{'t-shirt': 1.0},1.0,{'None': 1.0},2383497.jpg,article of clothing,"[34, 310, 265, 188]","[{34: ['t-shirt', 'shirt']}]",shirt,"{'shirt': 21, 't-shirt': 13, 'dress': 1}",{},{'parrot': 1},"{'shirt': 1.0, 't-shirt': 1.0, 'dress': 'NA'}","{'shirt': {'None': 1.0}, 't-shirt': {'None': 1.0}, 'dress': 'NA'}",35,0.6,1.1194435251110189,3,clothing,train,"{'shirt': {'shirt': 1.0, 't-shirt': 1.0, 'dress': 'NA'}, 't-shirt': {'shirt': 1.0, 't-shirt': 1.0, 'dress': 'NA'}, 'dress': {'shirt': 'NA', 't-shirt': 'NA', 'dress': 'NA'}}",35,0,"['shirt', 'tshirt', 'dress']",The bird,"the man's face, a green t shirt with three birds",The bird in the red box with the first name that comes to mind
417,19375,2393262,667854,http://object-naming-amore.upf.edu//2393262_667854_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2393262.jpg,t-shirt,clothing,shirt.n.01,{'shirt': 1.0},1.0,{'None': 1.0},2393262.jpg,article of clothing,"[149, 236, 184, 263]","[{35: ['t-shirt', 'shirt']}]",shirt,"{'shirt': 29, 't-shirt': 6}",{},{'boy': 1},"{'shirt': 1.0, 't-shirt': 1.0}","{'shirt': {'None': 1.0}, 't-shirt': {'None': 1.0}}",35,0.8285714285714286,0.6609623351442084,2,clothing,train,"{'shirt': {'shirt': 1.0, 't-shirt': 1.0}, 't-shirt': {'shirt': 1.0, 't-shirt': 1.0}}",35,0,"['shirt', 'tshirt']",a tennis racket,a tennis racquet,a tennis racket
418,20971,2400704,1155728,http://object-naming-amore.upf.edu//2400704_1155728_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2400704.jpg,necktie,clothing,neckwear.n.01,{'tie': 1.0},1.0,{'None': 1.0},2400704.jpg,article of clothing,"[172, 0, 115, 322]","[{31: ['tie', 'necktie']}, {2: ['shirt']}]",tie,"{'tie': 28, 'necktie': 3}",{'shirt': 2},{'clothing': 1},"{'shirt': 0.5, 'tie': 1.0, 'necktie': 1.0}","{'shirt': {'bounding box': 1.0}, 'tie': {'None': 1.0}, 'necktie': {'None': 1.0}}",31,0.9032258064516128,0.4586858162005403,2,clothing,,"{'shirt': {'shirt': 1.0, 'tie': 0.0, 'necktie': 0.0}, 'tie': {'shirt': 0.0, 'tie': 1.0, 'necktie': 1.0}, 'necktie': {'shirt': 0.0, 'tie': 1.0, 'necktie': 1.0}}",31,2,"['tie', 'necktie']",the vice president of the united states,the man with the black tie and shirt and yellow vest,the vice president of the united states of america
419,5915,2340496,3246761,http://object-naming-amore.upf.edu//2340496_3246761_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2340496.jpg,shirt,clothing,shirt.n.01,{'t-shirt': 1.0},1.0,{'None': 1.0},2340496.jpg,article of clothing,"[109, 262, 180, 222]","[{35: ['t-shirt', 'shirt']}]",shirt,"{'shirt': 28, 't-shirt': 7}",{},{'polo shirt': 1},"{'shirt': 1.0, 't-shirt': 1.0}","{'shirt': {'None': 1.0}, 't-shirt': {'None': 1.0}}",35,0.8,0.7219280948873623,2,clothing,train,"{'shirt': {'shirt': 1.0, 't-shirt': 1.0}, 't-shirt': {'shirt': 1.0, 't-shirt': 1.0}}",35,0,"['shirt', 'tshirt']",tennis racket,a tennis player,A tennis racket
420,21757,2403931,1120118,http://object-naming-amore.upf.edu//2403931_1120118_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2403931.jpg,shirt,clothing,shirt.n.01,{'t-shirt': 1.0},1.0,{'None': 1.0},2403931.jpg,article of clothing,"[48, 117, 206, 222]","[{33: ['t-shirt', 'shirt']}]",shirt,"{'shirt': 25, 't-shirt': 8}",{},"{'scatting board': 1, 'tee shirt': 1}","{'shirt': 1.0, 't-shirt': 1.0}","{'shirt': {'None': 1.0}, 't-shirt': {'None': 1.0}}",33,0.7575757575757576,0.7990485210442682,2,clothing,train,"{'shirt': {'shirt': 1.0, 't-shirt': 1.0}, 't-shirt': {'shirt': 1.0, 't-shirt': 1.0}}",33,0,"['shirt', 'tshirt']",A skateboard,red board,A skateboard
421,1859,2318445,1010696,http://object-naming-amore.upf.edu//2318445_1010696_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2318445.jpg,jacket,clothing,overgarment.n.01,"{'shirt': 1.0, 'coat': 1.0}",1.0,{'None': 1.0},2318445.jpg,article of clothing,"[2, 172, 270, 182]","[{26: ['jacket', 'shirt', 'coat']}, {8: ['doll', 'toy']}]",jacket,"{'jacket': 21, 'shirt': 3, 'coat': 2}","{'toy': 5, 'doll': 3}","{'vest': 1, 'jersey': 1}","{'toy': 0.33, 'doll': 0.33, 'jacket': 1.0, 'shirt': 1.0, 'coat': 1.0}","{'toy': {'bounding box': 1.0}, 'doll': {'bounding box': 1.0}, 'jacket': {'None': 1.0}, 'shirt': {'None': 1.0}, 'coat': {'None': 1.0}}",26,0.8076923076923077,0.8929953573519601,3,clothing,train,"{'toy': {'toy': 1.0, 'doll': 1.0, 'jacket': 0.0, 'shirt': 0.0, 'coat': 0.0}, 'doll': {'toy': 1.0, 'doll': 1.0, 'jacket': 0.0, 'shirt': 0.0, 'coat': 0.0}, 'jacket': {'toy': 0.0, 'doll': 0.0, 'jacket': 1.0, 'shirt': 1.0, 'coat': 1.0}, 'shirt': {'toy': 0.0, 'doll': 0.0, 'jacket': 1.0, 'shirt': 1.0, 'coat': 1.0}, 'coat': {'toy': 0.0, 'doll': 0.0, 'jacket': 1.0, 'shirt': 1.0, 'coat': 1.0}}",26,8,"['jacket', 'shirt', 'coat']",teddy bear,"I am not sure it is a teddy bear, it has no ears, and it doesn't",teddy bear
422,6586,2343418,2509129,http://object-naming-amore.upf.edu//2343418_2509129_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2343418.jpg,coat,clothing,overgarment.n.01,"{'shirt': 0.75, 'jacket': 1.0}",0.88,"{'visual': 0.2, 'None': 0.8}",2343418.jpg,article of clothing,"[282, 83, 201, 263]","[{29: ['jacket', 'shirt', 'coat']}]",jacket,"{'jacket': 21, 'shirt': 5, 'coat': 3, 'dress': 1}",{},"{'uniform': 1, 'anorak': 1, 'parka': 1, 'court': 1, 'camouflage': 1}","{'jacket': 1.0, 'shirt': 0.75, 'coat': 0.88, 'dress': 'NA'}","{'jacket': {'None': 1.0}, 'shirt': {'None': 0.5, 'visual': 0.2, 'bounding box': 0.2}, 'coat': {'None': 0.8, 'visual': 0.2}, 'dress': 'NA'}",30,0.7,1.2867841337767103,4,clothing,train,"{'jacket': {'jacket': 1.0, 'shirt': 0.75, 'coat': 1.0, 'dress': 'NA'}, 'shirt': {'jacket': 0.75, 'shirt': 1.0, 'coat': 0.75, 'dress': 'NA'}, 'coat': {'jacket': 1.0, 'shirt': 0.75, 'coat': 1.0, 'dress': 'NA'}, 'dress': {'jacket': 'NA', 'shirt': 'NA', 'coat': 'NA', 'dress': 'NA'}}",30,0,"['jacket', 'shirt', 'coat', 'dress']",bear,Black bear,bear
423,23730,2411456,1079665,http://object-naming-amore.upf.edu//2411456_1079665_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2411456.jpg,jacket,clothing,overgarment.n.01,"{'hoodie': 1.0, 'clothing': 1.0, 'sweatshirt': 1.0, 'shirt': 1.0}",1.0,{'None': 1.0},2411456.jpg,article of clothing,"[48, 66, 197, 171]","[{29: ['jacket', 'hoodie', 'shirt', 'sweatshirt', 'clothing']}, {3: ['scarf']}]",shirt,"{'shirt': 15, 'jacket': 7, 'hoodie': 3, 'sweatshirt': 2, 'clothing': 2}",{'scarf': 3},"{'towel': 1, 'tress': 1, 'sweater': 1, 't-shirt': 1}","{'scarf': 0.33, 'shirt': 1.0, 'jacket': 1.0, 'hoodie': 1.0, 'sweatshirt': 1.0, 'clothing': 1.0}","{'scarf': {'bounding box': 1.0}, 'shirt': {'None': 1.0}, 'jacket': {'None': 1.0}, 'hoodie': {'None': 1.0}, 'sweatshirt': {'None': 1.0}, 'clothing': {'None': 1.0}}",29,0.5172413793103449,1.85764544717259,5,clothing,train,"{'scarf': {'scarf': 1.0, 'shirt': 0.0, 'jacket': 0.0, 'hoodie': 0.0, 'sweatshirt': 0.0, 'clothing': 0.0}, 'shirt': {'scarf': 0.0, 'shirt': 1.0, 'jacket': 1.0, 'hoodie': 1.0, 'sweatshirt': 1.0, 'clothing': 1.0}, 'jacket': {'scarf': 0.0, 'shirt': 1.0, 'jacket': 1.0, 'hoodie': 1.0, 'sweatshirt': 1.0, 'clothing': 1.0}, 'hoodie': {'scarf': 0.0, 'shirt': 1.0, 'jacket': 1.0, 'hoodie': 1.0, 'sweatshirt': 1.0, 'clothing': 1.0}, 'sweatshirt': {'scarf': 0.0, 'shirt': 1.0, 'jacket': 1.0, 'hoodie': 1.0, 'sweatshirt': 1.0, 'clothing': 1.0}, 'clothing': {'scarf': 0.0, 'shirt': 1.0, 'jacket': 1.0, 'hoodie': 1.0, 'sweatshirt': 1.0, 'clothing': 1.0}}",29,3,"['shirt', 'jacket', 'hoodie', 'sweatshirt', 'clothing']",a man on a skateboard,bangle bracelet,a man on a skateboard
424,3666,2328312,2829201,http://object-naming-amore.upf.edu//2328312_2829201_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2328312.jpg,shirt,clothing,shirt.n.01,{},1.0,{'None': 1.0},2328312.jpg,article of clothing,"[0, 262, 367, 237]","[{2: ['tie']}, {32: ['shirt']}]",shirt,{'shirt': 32},{'tie': 2},"{'jacket': 1, 'coat': 1}","{'tie': 0.33, 'shirt': 1.0}","{'tie': {'bounding box': 1.0}, 'shirt': {'None': 1.0}}",32,1.0,0.0,1,clothing,train,"{'tie': {'tie': 1.0, 'shirt': 0.0}, 'shirt': {'tie': 0.0, 'shirt': 1.0}}",32,2,['shirt'],The person in the red box,man in tie,The person in the red box with the first name that comes to mind
425,6641,2343650,3017398,http://object-naming-amore.upf.edu//2343650_3017398_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2343650.jpg,blazer,clothing,overgarment.n.01,"{'suit': 1.0, 'jacket': 1.0}",1.0,{'None': 1.0},2343650.jpg,article of clothing,"[29, 40, 445, 413]","[{22: ['suit', 'jacket']}, {4: ['man']}, {5: ['tie']}]",suit,"{'suit': 13, 'jacket': 9}","{'tie': 5, 'man': 4}","{'shirt': 1, 'suit jacket': 1, 'clothing': 1, 'jacket and tie': 1, 'person': 1}","{'man': 0.83, 'tie': 0.17, 'suit': 1.0, 'jacket': 1.0}","{'man': {'None': 0.7, 'bounding box': 0.3}, 'tie': {'bounding box': 1.0}, 'suit': {'None': 1.0}, 'jacket': {'None': 1.0}}",22,0.5909090909090909,0.976020648236615,2,clothing,,"{'man': {'man': 1.0, 'tie': 0.0, 'suit': 0.0, 'jacket': 0.0}, 'tie': {'man': 0.0, 'tie': 1.0, 'suit': 0.0, 'jacket': 0.0}, 'suit': {'man': 0.0, 'tie': 0.0, 'suit': 1.0, 'jacket': 1.0}, 'jacket': {'man': 0.0, 'tie': 0.0, 'suit': 1.0, 'jacket': 1.0}}",22,9,"['suit', 'jacket']",A man wearing a suit and tie,A red polka dot tie,A man wearing an orange polka dot tie
426,20296,2397686,1187582,http://object-naming-amore.upf.edu//2397686_1187582_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2397686.jpg,shirt,clothing,shirt.n.01,{},1.0,{'None': 1.0},2397686.jpg,article of clothing,"[2, 213, 373, 286]","[{9: ['tie']}, {26: ['shirt']}]",shirt,{'shirt': 26},{'tie': 9},{'clothing': 1},"{'tie': 0.38, 'shirt': 1.0}","{'tie': {'bounding box': 1.0}, 'shirt': {'None': 1.0}}",26,1.0,0.0,1,clothing,val,"{'tie': {'tie': 1.0, 'shirt': 0.0}, 'shirt': {'tie': 0.0, 'shirt': 1.0}}",26,9,['shirt'],The person in the car,A tie,The person in the red box with the first name that comes to mind
427,18145,2387482,1275560,http://object-naming-amore.upf.edu//2387482_1275560_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2387482.jpg,robe,clothing,robe.n.01,"{'coat': 1.0, 'jacket': 1.0, 'shirt': 0.83}",0.75,"{'visual': 0.5, 'None': 0.5}",2387482.jpg,article of clothing,"[151, 170, 229, 148]","[{32: ['jacket', 'shirt', 'coat']}]",jacket,"{'jacket': 16, 'shirt': 9, 'coat': 7}",{},"{'suit': 1, 'blazer': 1, 'clothing': 1, 't-shirt': 1}","{'jacket': 1.0, 'shirt': 0.67, 'coat': 1.0}","{'jacket': {'None': 1.0}, 'shirt': {'None': 0.5, 'bounding box': 0.3, 'visual': 0.2}, 'coat': {'None': 1.0}}",32,0.5,1.4943497041442486,3,clothing,val,"{'jacket': {'jacket': 1.0, 'shirt': 0.83, 'coat': 1.0}, 'shirt': {'jacket': 0.83, 'shirt': 1.0, 'coat': 0.83}, 'coat': {'jacket': 1.0, 'shirt': 0.83, 'coat': 1.0}}",32,0,"['jacket', 'shirt', 'coat']",The man in the hat,"Rabi yoseph ben yehiel, from a photo at the entrance of jerusalem's",Rabbi Shimon bar Yochai
428,17156,2383090,535083,http://object-naming-amore.upf.edu//2383090_535083_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2383090.jpg,shirt,clothing,shirt.n.01,{},1.0,{'None': 1.0},2383090.jpg,article of clothing,"[176, 0, 324, 375]","[{30: ['shirt']}, {3: ['hotdogs']}]",shirt,{'shirt': 30},{'hotdogs': 3},"{'plate': 1, 'clothing': 1, 'food': 1}","{'hotdogs': 0.17, 'shirt': 1.0}","{'hotdogs': {'bounding box': 1.0}, 'shirt': {'None': 1.0}}",30,1.0,0.0,1,clothing,train,"{'hotdogs': {'hotdogs': 1.0, 'shirt': 0.0}, 'shirt': {'hotdogs': 0.0, 'shirt': 1.0}}",30,3,['shirt'],bacon,A hot dog,Bacon
429,3913,2329615,3169131,http://object-naming-amore.upf.edu//2329615_3169131_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2329615.jpg,shirt,clothing,shirt.n.01,{'tie': 0.33},1.0,{'None': 1.0},2329615.jpg,article of clothing,"[0, 171, 315, 328]","[{3: ['tie']}, {29: ['shirt']}]",shirt,{'shirt': 29},{'tie': 3},"{'dress shirt': 1, 'child': 1, 'jacket': 1, 't-shirt': 1}","{'tie': 0.33, 'shirt': 1.0}","{'tie': {'bounding box': 1.0}, 'shirt': {'None': 1.0}}",29,1.0,0.0,1,clothing,train,"{'tie': {'tie': 1.0, 'shirt': 0.33}, 'shirt': {'tie': 0.33, 'shirt': 1.0}}",29,3,['shirt'],a child's tie,shirt and tie  a: child's face,A young boy wearing a white shirt and blue tie
430,16804,2381456,1336503,http://object-naming-amore.upf.edu//2381456_1336503_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2381456.jpg,jacket,clothing,overgarment.n.01,{'coat': 1.0},1.0,{'None': 1.0},2381456.jpg,article of clothing,"[2, 314, 288, 185]","[{34: ['jacket', 'coat']}]",jacket,"{'jacket': 32, 'coat': 2}",{},"{'rain jacket': 1, 'man': 1}","{'jacket': 1.0, 'coat': 1.0}","{'jacket': {'None': 1.0}, 'coat': {'None': 1.0}}",34,0.9411764705882352,0.3227569588973982,2,clothing,train,"{'jacket': {'jacket': 1.0, 'coat': 1.0}, 'coat': {'jacket': 1.0, 'coat': 1.0}}",34,0,"['jacket', 'coat']",man in a blue jacket,"The tall clock tower at the end of main street, i've taken several shots of it on google",a man in a blue jacket standing in front of a clock tower
431,2748,2323093,3404805,http://object-naming-amore.upf.edu//2323093_3404805_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2323093.jpg,coat,clothing,overgarment.n.01,"{'suit': 0.71, 'jacket': 0.86}",0.79,"{'visual': 0.1, 'linguistic': 0.1, 'None': 0.7}",2323093.jpg,article of clothing,"[284, 134, 185, 195]","[{32: ['suit', 'jacket']}]",suit,"{'suit': 19, 'jacket': 13}",{},"{'man': 1, 'blazer': 1, 'tuxedo': 1, 'shirt': 1}","{'suit': 1.0, 'jacket': 0.86}","{'suit': {'None': 1.0}, 'jacket': {'None': 0.7, 'visual': 0.1, 'linguistic': 0.1}}",32,0.59375,0.9744894033980523,2,clothing,test,"{'suit': {'suit': 1.0, 'jacket': 0.71}, 'jacket': {'suit': 0.71, 'jacket': 1.0}}",32,0,"['suit', 'jacket']",the cow,baltic sheep and aldershot mare,man holding a trophy in front of a cow
432,17355,2383996,529099,http://object-naming-amore.upf.edu//2383996_529099_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2383996.jpg,jacket,clothing,overgarment.n.01,{},1.0,{'None': 1.0},2383996.jpg,article of clothing,"[0, 114, 433, 260]","[{28: ['jacket']}, {2: ['hotdog']}]",jacket,"{'jacket': 28, 'coat': 1}",{'hotdog': 2},"{'food': 1, 'man': 1, 'bun': 1, 'we hotdog': 1, 'pizza': 1}","{'hotdog': 0.38, 'jacket': 1.0, 'coat': 'NA'}","{'hotdog': {'bounding box': 1.0}, 'jacket': {'None': 1.0}, 'coat': 'NA'}",29,0.9655172413793104,0.2163969324512645,2,clothing,train,"{'hotdog': {'hotdog': 1.0, 'jacket': 0.0, 'coat': 'NA'}, 'jacket': {'hotdog': 0.0, 'jacket': 1.0, 'coat': 'NA'}, 'coat': {'hotdog': 'NA', 'jacket': 'NA', 'coat': 'NA'}}",29,2,"['jacket', 'coat']",A hot dog,Big brown sandwich,A hot dog
433,15199,2375371,2132509,http://object-naming-amore.upf.edu//2375371_2132509_supercat_unique.png,https://cs.stanford.edu/people/rak248/VG_100K/2375371.jpg,dress,clothing,dress.n.01,{},1.0,{'None': 1.0},2375371.jpg,article of clothing,"[237, 203, 138, 297]",[{33: ['dress']}],dress,{'dress': 33},{},"{'cower': 1, 'table': 1, 'tops': 1}",{'dress': 1.0},{'dress': {'None': 1.0}},33,1.0,0.0,1,clothing,train,{'dress': {'dress': 1.0}},33,0,['dress'],The red box with the first name that comes to mind is the microwave,kitchen sink,kitchen sink
434,14927,2374394,2338797,http://object-naming-amore.upf.edu//2374394_2338797_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K/2374394.jpg,wrap,clothing,overgarment.n.01,"{'sandwich': 0.75, 'burrito': 0.75, 'food': 0.75, 'chicken wrap': 1.0}",1.0,{'None': 1.0},2374394.jpg,article of clothing,"[53, 46, 251, 219]","[{33: ['food', 'chicken wrap', 'sandwich', 'wrap', 'burrito']}]",wrap,"{'wrap': 20, 'sandwich': 5, 'burrito': 4, 'chicken wrap': 2, 'food': 2}",{},"{'dish': 1, 'veg roll': 1, 'veggie wrap': 1}","{'wrap': 1.0, 'sandwich': 0.62, 'burrito': 0.88, 'chicken wrap': 1.0, 'food': 0.88}","{'wrap': {'None': 1.0}, 'sandwich': {'visual': 0.5, 'None': 0.2, 'linguistic': 0.2}, 'burrito': {'None': 0.8, 'visual': 0.2}, 'chicken wrap': {'None': 1.0}, 'food': {'None': 0.8, 'other': 0.2}}",33,0.6060606060606061,1.7096001080801486,5,food,train,"{'wrap': {'wrap': 1.0, 'sandwich': 0.75, 'burrito': 0.75, 'chicken wrap': 1.0, 'food': 0.75}, 'sandwich': {'wrap': 0.75, 'sandwich': 1.0, 'burrito': 0.75, 'chicken wrap': 0.75, 'food': 0.75}, 'burrito': {'wrap': 0.75, 'sandwich': 0.75, 'burrito': 1.0, 'chicken wrap': 0.75, 'food': 0.75}, 'chicken wrap': {'wrap': 1.0, 'sandwich': 0.75, 'burrito': 0.75, 'chicken wrap': 1.0, 'food': 0.75}, 'food': {'wrap': 0.75, 'sandwich': 0.75, 'burrito': 0.75, 'chicken wrap': 0.75, 'food': 1.0}}",33,0,"['wrap', 'sandwich', 'burrito', 'chicken', 'wrap', 'food']",The wrap,it is the sandwich with chicken,"a wrap with chicken, lettuce, tomato, and mayonnaise"
435,24981,2416633,2775260,http://object-naming-amore.upf.edu//2416633_2775260_singleton_obj.png,https://cs.stanford.edu/people/rak248/VG_100K_2/2416633.jpg,mitten,clothing,glove.n.02,{'glove': 1.0},1.0,{'None': 1.0},2416633.jpg,article of clothing,"[197, 14, 252, 333]","[{33: ['mitten', 'glove']}]",mitten,"{'mitten': 27, 'glove': 6}",{},"{'mitt': 1, 'table': 1, 'clos': 1}","{'mitten': 1.0, 'glove': 0.83}","{'mitten': {'None': 1.0}, 'glove': {'visual': 0.3, 'None': 0.7}}",33,0.8181818181818182,0.6840384356390417,2,clothing,train,"{'mitten': {'mitten': 1.0, 'glove': 1.0}, 'glove': {'mitten': 1.0, 'glove': 1.0}}",33,0,['mitten'],Red mitten with a cell phone,Red mitten with red border   Q: Where do you keep your cell phone?,A red knitted mitten
